chars,letters,n_words,n_sentences,avg_syl,index_SMOG,count_top_5_in_Slovar_Slov,Fin_literacy_orientation
768,539,82,10,2.7560975609756095,6.898328263160288,5,-1
426,283,43,5,2.7674418604651163,12.553279569776885,7,-1
632,504,77,6,2.675324675324675,8.120832257786885,11,-1
466,381,54,4,3.0185185185185186,13.311730656290681,8,-1
367,257,49,4,2.36734693877551,8.891153770860452,4,-1
574,430,59,5,3.0508474576271185,10.510994216612493,10,-1
480,275,43,8,2.697674418604651,7.706663764329736,5,-1
703,404,67,8,2.626865671641791,9.934710415586288,0,-1
466,304,56,7,2.3035714285714284,4.775795473477756,5,-1
651,268,49,8,2.2448979591836733,5.464078869022874,3,-1
1446,1091,169,15,2.8520710059171597,12.75995934952849,6,-1
728,467,77,9,2.5324675324675323,8.385519713184589,3,-1
349,270,42,2,2.6904761904761907,6.301639784888442,4,-1
911,713,100,13,3.18,9.858379463107436,7,-1
559,304,48,7,2.5416666666666665,6.733284051593626,3,-1
419,320,50,3,2.8,8.891153770860452,4,-1
327,262,40,3,2.95,14.487543650727664,3,-1
1135,807,116,7,3.0517241379310347,16.758210128984068,3,-1
329,269,41,3,2.951219512195122,14.487543650727664,4,-1
552,375,54,6,2.7777777777777777,10.878157738045749,6,-1
918,513,85,11,2.5647058823529414,7.58976126943022,8,-1
890,659,99,8,2.8383838383838382,12.156248386680327,8,-1
1013,774,114,12,2.9210526315789473,9.252164600425997,3,-1
1726,1342,212,12,2.6792452830188678,11.174874531127681,18,-1
1138,912,138,6,2.8115942028985508,16.59028415717215,7,-1
627,452,86,5,2.1627906976744184,0.05,8,-1
451,238,41,10,2.4390243902439024,5.641636611941087,9,-1
1074,815,136,9,2.4926470588235294,8.891153770860452,10,-1
612,363,65,6,2.3230769230769233,8.891153770860452,3,-1
1043,814,137,12,2.5328467153284673,6.301639784888442,0,-1
1073,855,137,11,2.5547445255474455,8.891153770860452,12,-1
629,448,69,8,2.710144927536232,9.427459677332664,3,-1
940,707,118,8,2.4237288135593222,8.320142078586075,15,-1
826,626,97,7,2.6597938144329896,10.61719992645707,13,-1
513,396,59,8,2.7796610169491527,10.878157738045749,5,-1
675,377,73,13,2.2465753424657535,4.954189731553718,2,-1
638,489,68,6,3.0441176470588234,8.120832257786885,4,-1
868,639,99,10,2.696969696969697,9.73499870934426,3,-1
799,617,87,9,2.839080459770115,9.369394353235146,10,-1
631,489,73,10,2.9315068493150687,10.510994216612493,6,-1
896,616,97,11,2.6804123711340204,8.891153770860452,6,-1
2175,1573,242,25,2.760330578512397,8.343737396373243,22,-1
452,224,40,6,2.3,5.154442509553157,3,-1
502,353,64,6,2.25,6.301639784888442,5,-1
1042,665,93,9,2.924731182795699,10.67574441836639,6,-1
356,269,46,3,2.3043478260869565,5.154442509553157,3,-1
795,412,69,12,2.5072463768115942,6.802542730952047,2,-1
829,601,108,14,2.425925925925926,6.733284051593626,5,-1
481,324,52,7,2.673076923076923,6.733284051593626,5,-1
1229,621,95,11,2.736842105263158,8.891153770860452,5,-1
747,386,58,10,2.793103448275862,6.301639784888442,2,-1
808,582,92,8,2.739130434782609,12.156248386680327,2,-1
791,469,85,14,2.3411764705882354,6.733284051593626,7,-1
704,471,75,7,2.6533333333333333,6.733284051593626,3,-1
640,504,83,8,2.5180722891566263,8.891153770860452,3,-1
773,563,96,8,2.4791666666666665,8.891153770860452,4,-1
594,355,53,7,2.981132075471698,10.07492607739044,6,-1
1057,784,143,13,2.3496503496503496,8.182678620138727,5,-1
1312,1008,172,15,2.4709302325581395,8.591366010968818,11,-1
594,408,66,9,2.621212121212121,7.268771825363832,4,-1
781,550,94,10,2.595744680851064,9.322680302911344,4,-1
616,462,78,7,2.5384615384615383,9.501590946955513,4,-1
697,515,83,8,2.5783132530120483,7.039545764926359,3,-1
983,730,100,8,3.09,12.553279569776885,2,-1
1730,1015,169,18,2.5857988165680474,9.599537510616244,5,-1
647,382,60,9,2.683333333333333,7.84716472685923,0,-1
562,323,54,6,2.3518518518518516,6.301639784888442,6,-1
922,581,90,14,2.6666666666666665,6.733284051593626,6,-1
687,445,70,8,2.6857142857142855,9.934710415586288,6,-1
931,713,97,12,3.020618556701031,10.258885019106316,6,-1
803,510,89,7,2.4157303370786516,10.07492607739044,2,-1
901,664,112,11,2.580357142857143,8.891153770860452,13,-1
894,647,102,10,2.588235294117647,8.437454917911632,5,-1
1294,1053,169,12,2.544378698224852,9.934710415586288,11,-1
1217,813,144,14,2.451388888888889,8.235317866242495,5,-1
643,476,76,9,2.5789473684210527,8.385519713184589,6,-1
806,585,96,11,2.6145833333333335,8.479709366283041,12,-1
1879,812,128,28,2.7265625,6.938971517681618,5,-1
651,436,76,7,2.486842105263158,7.5221387261517805,7,-1
585,422,68,8,2.6176470588235294,7.706663764329736,4,-1
676,448,65,7,2.7846153846153845,10.07492607739044,5,-1
557,376,56,7,2.6964285714285716,7.5221387261517805,8,-1
985,691,108,15,2.685185185185185,7.6211117633629835,5,-1
712,463,81,8,2.45679012345679,4.4705768854302255,5,-1
685,499,71,9,2.9577464788732395,10.258885019106316,6,-1
1034,644,109,14,2.467889908256881,7.138693210216636,5,-1
572,427,67,8,2.7761194029850746,8.891153770860452,3,-1
993,501,82,13,2.5121951219512195,6.0563812220517095,7,-1
600,339,53,9,2.660377358490566,7.268771825363832,1,-1
507,311,43,6,2.953488372093023,9.599537510616244,3,-1
846,596,88,10,2.75,8.891153770860452,6,-1
829,476,79,13,2.6202531645569622,6.985571630814135,6,-1
791,399,66,11,2.5303030303030303,5.3814163221418,7,-1
562,349,54,7,2.740740740740741,8.891153770860452,7,-1
1057,563,91,14,2.6153846153846154,7.5221387261517805,5,-1
770,520,92,9,2.4239130434782608,7.268771825363832,10,-1
514,302,48,6,2.5625,8.120832257786885,7,-1
854,560,86,10,2.7093023255813953,7.957768332469028,6,-1
906,581,96,14,2.59375,9.201463583180876,4,-1
785,552,94,10,2.4361702127659575,6.301639784888442,7,-1
1158,710,119,12,2.5126050420168067,7.268771825363832,5,-1
764,459,78,11,2.576923076923077,8.891153770860452,2,-1
913,522,88,12,2.4431818181818183,6.301639784888442,7,-1
558,437,73,8,2.5205479452054793,8.320142078586075,8,-1
631,448,71,9,2.5492957746478875,8.385519713184589,11,-1
1318,986,148,15,2.8378378378378377,10.75716893799041,3,-1
505,302,44,7,2.909090909090909,7.5221387261517805,5,-1
680,507,74,8,2.7432432432432434,8.320142078586075,6,-1
749,423,66,8,2.909090909090909,8.320142078586075,6,-1
920,632,105,10,2.580952380952381,7.447039948519948,7,-1
979,692,112,11,2.5267857142857144,8.479709366283041,9,-1
769,536,89,11,2.539325842696629,7.58976126943022,4,-1
937,595,97,11,2.577319587628866,10.374243313676795,8,-1
637,464,72,8,2.5833333333333335,8.320142078586075,2,-1
651,402,69,11,2.36231884057971,3.8198806347151097,6,-1
456,347,54,3,2.7777777777777777,15.363327528659473,5,-1
1225,605,89,18,2.7752808988764044,6.301639784888442,6,-1
919,633,96,10,2.7708333333333335,8.891153770860452,5,-1
838,534,85,15,2.635294117647059,6.089657826952341,6,-1
483,349,58,8,2.5172413793103448,7.039545764926359,0,-1
1349,955,153,12,2.6601307189542482,10.258885019106316,10,-1
628,458,69,11,2.8405797101449277,9.2842839462516,2,-1
725,375,67,10,2.4328358208955225,7.957768332469028,4,-1
1019,702,114,10,2.6842105263157894,10.878157738045749,3,-1
651,412,65,9,2.7846153846153845,8.385519713184589,8,-1
668,549,88,7,2.7045454545454546,8.891153770860452,5,-1
830,581,84,6,2.892857142857143,10.878157738045749,13,-1
762,587,97,9,2.6288659793814433,9.824263257259968,2,-1
540,395,61,6,2.6557377049180326,8.120832257786885,3,-1
567,427,82,9,2.207317073170732,6.6398069437241904,4,-1
1056,813,134,13,2.582089552238806,6.985571630814135,9,-1
765,622,99,9,2.6262626262626263,8.891153770860452,2,-1
372,246,40,7,2.575,4.775795473477756,5,-1
572,391,61,7,2.6557377049180326,7.5221387261517805,3,-1
1874,1332,226,21,2.4469026548672566,7.268771825363832,9,-1
1128,656,111,15,2.630630630630631,8.280666234677888,7,-1
853,578,88,9,2.772727272727273,7.268771825363832,7,-1
675,426,70,9,2.5714285714285716,4.217759856592294,7,-1
709,481,74,7,2.7972972972972974,10.07492607739044,8,-1
1046,815,123,13,2.821138211382114,9.546922578474486,14,-1
936,531,91,12,2.5384615384615383,9.252164600425997,8,-1
675,525,86,7,2.511627906976744,7.5221387261517805,5,-1
949,681,111,13,2.6576576576576576,8.891153770860452,5,-1
1117,730,123,10,2.3739837398373984,8.437454917911632,6,-1
806,414,57,11,2.982456140350877,8.479709366283041,11,-1
538,379,63,6,2.6031746031746033,10.878157738045749,8,-1
566,260,45,10,2.4,6.898328263160288,8,-1
610,474,73,8,2.767123287671233,8.320142078586075,4,-1
762,534,85,9,2.5764705882352943,7.84716472685923,8,-1
703,538,78,9,2.9358974358974357,8.891153770860452,2,-1
753,452,80,9,2.525,8.385519713184589,7,-1
751,539,87,10,2.6206896551724137,7.957768332469028,8,-1
1102,716,129,14,2.3410852713178296,7.138693210216636,5,-1
742,588,92,8,2.630434782608696,10.878157738045749,10,-1
690,486,74,8,2.7432432432432434,8.320142078586075,5,-1
1675,1048,166,29,2.4879518072289155,6.192907320221231,7,-1
709,445,79,7,2.329113924050633,5.8378937693874695,6,-1
482,329,47,6,2.893617021276596,8.120832257786885,7,-1
567,327,52,7,2.75,9.501590946955513,3,-1
954,761,118,9,2.6779661016949152,10.258885019106316,3,-1
544,298,49,14,2.5510204081632653,4.775795473477756,6,-1
753,502,74,6,2.608108108108108,9.599537510616244,8,-1
826,480,75,10,2.8933333333333335,8.891153770860452,8,-1
747,582,81,6,3.0246913580246915,13.063825981112037,6,-1
1068,541,90,14,2.4444444444444446,5.8378937693874695,11,-1
696,318,52,5,2.3461538461538463,6.898328263160288,4,-1
921,607,101,9,2.5841584158415842,7.268771825363832,15,-1
670,526,83,7,2.6987951807228914,8.891153770860452,6,-1
802,566,95,10,2.536842105263158,7.957768332469028,6,-1
659,368,64,8,2.421875,6.301639784888442,5,-1
772,490,74,10,2.675675675675676,6.898328263160288,12,-1
1031,823,120,9,2.966666666666667,12.201003616528508,5,-1
567,370,62,9,2.4516129032258065,5.9441025139069685,4,-1
1025,736,101,10,3.0495049504950495,10.130466259057664,2,-1
621,472,72,8,2.6666666666666665,8.891153770860452,6,-1
620,447,71,7,2.676056338028169,9.501590946955513,6,-1
983,771,132,12,2.4242424242424243,8.891153770860452,9,-1
897,678,118,8,2.4915254237288136,9.934710415586288,6,-1
917,660,108,12,2.574074074074074,8.120832257786885,13,-1
1075,656,105,14,2.638095238095238,6.733284051593626,6,-1
822,541,85,9,2.5647058823529414,8.385519713184589,4,-1
1098,804,139,10,2.41726618705036,10.878157738045749,11,-1
605,388,59,7,2.593220338983051,8.891153770860452,7,-1
699,452,71,9,2.619718309859155,7.84716472685923,8,-1
1342,1053,177,15,2.615819209039548,10.000390277103039,6,-1
1064,754,134,17,2.343283582089552,6.114981450919697,10,-1
1041,725,107,6,2.9065420560747666,13.555085461904095,4,-1
560,399,63,7,2.746031746031746,8.891153770860452,5,-1
849,569,90,9,2.6333333333333333,8.385519713184589,6,-1
1030,798,130,10,2.476923076923077,7.957768332469028,11,-1
1061,719,111,13,2.873873873873874,9.858379463107436,6,-1
816,594,96,10,2.5520833333333335,6.898328263160288,2,-1
1024,721,116,11,2.6206896551724137,10.374243313676795,13,-1
908,565,90,13,2.477777777777778,6.0563812220517095,9,-1
785,525,74,7,2.945945945945946,11.13297278325115,2,-1
695,485,78,10,2.641025641025641,8.891153770860452,2,-1
643,423,67,8,2.6417910447761193,7.706663764329736,0,-1
660,452,76,11,2.5789473684210527,6.579624797796578,0,-1
543,362,54,10,2.611111111111111,6.898328263160288,4,-1
1005,702,113,11,2.7610619469026547,11.040996315166337,4,-1
803,624,98,10,2.683673469387755,7.447039948519948,10,-1
850,492,79,11,2.6582278481012658,7.1028008620689125,3,-1
957,771,130,9,2.4461538461538463,9.369394353235146,6,-1
816,542,87,10,2.6091954022988504,8.437454917911632,6,-1
1245,730,92,11,3.402173913043478,12.834287230815805,4,-1
707,512,76,12,2.8815789473684212,7.268771825363832,6,-1
611,434,77,8,2.4935064935064934,7.039545764926359,5,-1
847,580,92,11,2.717391304347826,9.66134746016395,6,-1
581,381,61,8,2.4754098360655736,6.301639784888442,9,-1
711,473,78,11,2.6153846153846154,5.3814163221418,9,-1
871,575,93,13,2.6236559139784945,6.0563812220517095,6,-1
1037,709,119,9,2.5210084033613445,8.891153770860452,2,-1
851,616,98,9,2.6122448979591835,10.67574441836639,8,-1
558,311,49,7,2.693877551020408,8.235317866242495,3,-1
735,517,79,11,2.7468354430379747,8.047124483212702,4,-1
648,395,57,9,3.1403508771929824,10.258885019106316,8,-1
870,604,93,8,2.78494623655914,10.878157738045749,6,-1
735,579,88,9,2.6136363636363638,8.891153770860452,5,-1
828,624,95,10,2.7157894736842105,10.510994216612493,11,-1
831,548,93,8,2.4301075268817205,9.427459677332664,6,-1
1252,805,138,17,2.3768115942028984,5.302428009977862,17,-1
794,433,70,12,2.757142857142857,5.7569402193002395,7,-1
1098,712,114,15,2.6052631578947367,7.6211117633629835,2,-1
822,629,87,11,3.160919540229885,10.024166631854515,7,-1
366,252,45,5,2.3555555555555556,8.891153770860452,6,-1
626,441,75,10,2.6133333333333333,7.447039948519948,7,-1
726,528,80,8,2.925,12.156248386680327,8,-1
696,516,82,10,2.6219512195121952,8.891153770860452,2,-1
617,431,65,9,2.7846153846153845,6.6398069437241904,9,-1
835,600,83,8,2.963855421686747,12.553279569776885,5,-1
765,527,87,9,2.5632183908045976,8.891153770860452,0,-1
930,523,82,12,2.682926829268293,5.7569402193002395,7,-1
899,572,96,16,2.5625,6.68086532814534,9,-1
759,458,65,9,2.9692307692307693,9.824263257259968,8,-1
710,483,77,10,2.7662337662337664,9.322680302911344,15,-1
1109,785,118,13,2.8135593220338984,7.804204814659741,4,-1
1733,1394,222,23,2.7117117117117115,10.956340397657009,22,-1
524,395,59,6,2.7288135593220337,9.599537510616244,7,-1
1386,1055,162,15,2.697530864197531,9.181104350880384,7,-1
484,320,53,6,2.490566037735849,6.301639784888442,11,-1
977,772,122,8,2.6721311475409837,11.32030390007297,12,-1
718,405,65,8,2.523076923076923,8.891153770860452,3,-1
778,518,79,7,2.6962025316455698,10.61719992645707,5,-1
444,293,43,6,2.7906976744186047,6.301639784888442,4,-1
946,758,114,7,2.807017543859649,14.227386420433273,9,-1
653,399,57,6,3.087719298245614,12.020978795960394,0,-1
772,497,76,11,2.8289473684210527,8.479709366283041,0,-1
604,450,72,9,2.611111111111111,9.369394353235146,7,-1
689,515,82,9,2.682926829268293,9.369394353235146,3,-1
862,611,95,10,2.8526315789473684,10.510994216612493,0,-1
1082,631,93,11,2.6666666666666665,9.66134746016395,4,-1
813,543,78,5,2.9871794871794872,13.163550243927082,4,-1
985,665,100,10,2.85,9.73499870934426,11,-1
802,647,101,8,2.6435643564356437,7.706663764329736,8,-1
665,430,62,5,2.8870967741935485,10.510994216612493,10,-1
618,464,71,5,2.859154929577465,12.553279569776885,0,-1
941,586,95,10,2.6526315789473682,9.322680302911344,2,-1
1276,907,148,12,2.641891891891892,9.252164600425997,6,-1
902,612,98,8,2.7142857142857144,11.32030390007297,0,-1
899,660,105,12,2.676190476190476,7.268771825363832,8,-1
566,402,61,6,2.540983606557377,7.268771825363832,4,-1
411,301,50,4,2.4,6.301639784888442,3,-1
832,456,81,14,2.3950617283950617,6.733284051593626,6,-1
808,582,84,8,2.880952380952381,8.891153770860452,5,-1
687,512,78,7,2.769230769230769,10.07492607739044,4,-1
1544,1107,156,17,2.9358974358974357,9.639577675789484,10,-1
833,586,94,9,2.6808510638297873,7.84716472685923,6,-1
639,421,63,7,2.8412698412698414,10.07492607739044,4,-1
891,582,80,9,3.0125,11.46388043860048,7,-1
718,539,86,9,2.7674418604651163,10.67574441836639,0,-1
1029,661,98,10,2.806122448979592,9.73499870934426,4,-1
912,517,86,12,2.4302325581395348,5.7569402193002395,6,-1
577,428,67,8,2.656716417910448,7.039545764926359,8,-1
731,536,84,9,2.761904761904762,9.369394353235146,5,-1
1031,706,109,10,2.761467889908257,10.878157738045749,9,-1
759,479,74,14,2.6621621621621623,6.733284051593626,6,-1
568,407,65,6,2.6153846153846154,7.268771825363832,6,-1
1255,907,135,11,3.0074074074074075,14.650684915441468,4,-1
1007,737,117,14,2.7094017094017095,7.886845210742832,7,-1
932,609,87,11,2.9310344827586206,9.66134746016395,13,-1
874,672,94,10,3.24468085106383,11.577454185551986,7,-1
759,595,87,6,2.8850574712643677,12.553279569776885,6,-1
747,549,82,6,2.8658536585365852,13.555085461904095,1,-1
754,531,86,6,2.616279069767442,10.258885019106316,4,-1
596,416,64,7,2.734375,9.501590946955513,3,-1
501,373,53,7,2.830188679245283,7.5221387261517805,6,-1
797,598,98,9,2.5,7.268771825363832,0,-1
509,385,57,7,2.6140350877192984,6.733284051593626,7,-1
572,424,62,7,2.9838709677419355,11.13297278325115,10,-1
668,414,70,9,2.5428571428571427,7.268771825363832,1,-1
350,265,42,5,2.5238095238095237,5.641636611941087,3,-1
774,549,90,8,2.6555555555555554,8.891153770860452,8,-1
628,480,76,5,2.6052631578947367,9.73499870934426,4,-1
746,543,82,9,2.8658536585365852,10.258885019106316,2,-1
712,515,78,7,2.858974358974359,8.891153770860452,0,-1
779,523,87,11,2.6206896551724137,7.1028008620689125,2,-1
628,452,69,8,2.8260869565217392,10.878157738045749,2,-1
1142,636,107,18,2.560747663551402,6.301639784888442,9,-1
561,383,56,7,2.732142857142857,7.5221387261517805,3,-1
495,343,51,4,3.0784313725490198,14.711394885889952,1,-1
639,412,64,7,2.734375,9.501590946955513,2,-1
537,398,62,6,2.7580645161290325,10.878157738045749,8,-1
1327,824,116,18,2.9224137931034484,8.642057055469573,8,-1
711,440,65,8,2.830769230769231,9.427459677332664,11,-1
735,540,84,10,2.7261904761904763,7.447039948519948,6,-1
1128,596,96,14,2.6354166666666665,6.301639784888442,4,-1
1346,645,94,18,2.851063829787234,8.120832257786885,9,-1
888,730,110,8,2.7636363636363637,11.32030390007297,3,-1
646,447,68,7,2.8529411764705883,8.891153770860452,4,-1
852,475,72,14,2.7083333333333335,5.333599963228535,10,-1
1288,816,130,11,2.6307692307692307,9.66134746016395,12,-1
520,367,55,6,2.727272727272727,9.599537510616244,3,-1
850,598,96,8,2.7395833333333335,12.553279569776885,4,-1
908,568,89,10,2.7752808988764044,8.437454917911632,5,-1
1624,371,62,11,2.5483870967741935,4.6671419731257995,4,-1
559,397,61,6,2.7049180327868854,8.891153770860452,2,-1
1036,767,124,14,2.6048387096774195,7.886845210742832,2,-1
433,345,56,5,2.6785714285714284,9.73499870934426,1,-1
762,511,76,7,2.9078947368421053,13.416568103187252,6,-1
484,389,58,5,2.7241379310344827,6.898328263160288,4,-1
951,655,94,10,2.978723404255319,11.911652498703544,2,-1
776,516,85,10,2.5176470588235293,6.898328263160288,2,-1
711,460,75,7,2.7333333333333334,8.235317866242495,5,-1
1030,763,119,10,2.773109243697479,8.891153770860452,3,-1
486,335,52,7,2.730769230769231,8.891153770860452,2,-1
995,654,99,11,2.8686868686868685,10.712832644283601,6,-1
911,694,109,9,2.770642201834862,10.258885019106316,3,-1
556,412,63,1,2.888888888888889,26.57346131258136,5,-1
748,445,68,9,2.8529411764705883,6.6398069437241904,5,-1
822,596,95,11,2.873684210526316,8.479709366283041,2,-1
672,529,75,7,2.933333333333333,11.13297278325115,6,-1
845,644,83,6,3.36144578313253,16.59028415717215,8,-1
524,431,67,5,2.7611940298507465,11.233273223882176,5,-1
748,618,99,8,2.7474747474747474,11.745747090288848,4,-1
484,323,66,4,2.196969696969697,9.934710415586288,4,-1
